time,open,high,low,close,volume
1704434400,2221.9,2221.9,2212.42,2214.13,514
1704438000,2214.13,2214.58,2209.96,2213.29,840
1704441600,2213.29,2216.39,2209.62,2210.88,540
1704445200,2210.88,2212.6,2207.18,2207.97,763
1704448800,2207.97,2215.8,2205.11,2214.82,791
1704452400,2214.82,2217.49,2205.34,2207.67,896
1704456000,2207.67,2219.97,2205.31,2217.63,766
1704459600,2217.63,2221.11,2210.11,2213.87,927
1704463200,2213.87,2219.03,2210.4,2218.31,897
1704466800,2218.31,2234.89,2216.41,2231.28,755
1704470400,2231.28,2236.98,2226.93,2236.39,889
1704474000,2236.39,2237.52,2235.62,2236.99,503
1704477600,2236.99,2253.86,2235.24,2250.61,873
1704481200,2250.61,2255.19,2248.97,2254.71,835
1704484800,2254.71,2264.85,2250.64,2264.64,835
1704488400,2264.64,2272.21,2261.21,2269.19,805
1704492000,2269.19,2283.76,2268.55,2283.07,507
1704495600,2283.07,2293.47,2281.81,2291.34,757
1704499200,2291.34,2302.09,2290.97,2300.86,968
1704502800,2300.86,2313.33,2297.61,2309.33,866
1704506400,2309.33,2322.74,2306.18,2318.12,817
1704510000,2318.12,2332.35,2315.29,2331.72,691
1704513600,2331.72,2337.19,2328.13,2336.54,675
1704517200,2336.54,2344.97,2333.91,2340.74,738
1704520800,2340.74,2357.88,2337.57,2356.25,987
1704524400,2356.25,2357.32,2355.44,2357.3,756
1704528000,2357.3,2369.52,2357.29,2366.11,835
1704531600,2366.11,2372.08,2361.74,2370.05,620
1704535200,2370.05,2378.19,2369.46,2374.77,556
1704538800,2374.77,2385.73,2371.01,2384.37,764
1704542400,2384.37,2392.53,2383.61,2388.56,911
1704546000,2388.56,2392.35,2383.29,2387.75,998
1704549600,2387.75,2388.02,2384.43,2387.56,580
1704553200,2387.56,2397.2,2384.83,2393.05,837
1704556800,2393.05,2394.85,2392.46,2392.56,848
1704560400,2392.56,2396.23,2385.39,2388.35,746
1704564000,2388.35,2390.38,2378.2,2382.44,892
1704567600,2382.44,2384.87,2379.65,2383.83,887
1704571200,2383.83,2387.13,2373.03,2375.09,516
1704574800,2375.09,2377.1,2366.51,2370.1,886
1704578400,2370.1,2371.66,2362.64,2365.78,833
1704582000,2365.78,2369.78,2356.53,2358.36,589
1704585600,2358.36,2361.24,2354.39,2355.37,685
1704589200,2355.37,2359.04,2346.29,2347.41,516
1704592800,2347.41,2348.42,2335.24,2338.53,962
1704596400,2338.53,2338.59,2319.81,2323.84,509
1704600000,2323.84,2328.36,2320.5,2320.58,603
1704603600,2320.58,2321.06,2310.16,2311.62,954
1704607200,2311.62,2313.28,2291.51,2296.08,745
1704610800,2296.08,2298.09,2283.85,2287.04,976
1704614400,2287.04,2287.48,2280.39,2281.35,865
1704618000,2281.35,2281.97,2267.29,2271.6,958
1704621600,2271.6,2275.49,2260.19,2260.44,979
1704625200,2260.44,2261.68,2253.23,2255.72,947
1704628800,2255.72,2256.48,2239.83,2244.05,710
1704632400,2244.05,2245.06,2233.69,2236.2,932
1704636000,2236.2,2239.84,2231.51,2232.98,846
1704639600,2232.98,2234.86,2226.11,2228.86,570
1704643200,2228.86,2232.17,2224.84,2225.85,884
1704646800,2225.85,2229.68,2213.56,2213.83,832
1704650400,2213.83,2214.78,2211.36,2212.41,569
1704654000,2212.41,2213.89,2209.14,2213.56,797
1704657600,2213.56,2214.04,2205.73,2208.67,886
1704661200,2208.67,2218.28,2206.25,2214.16,680
1704664800,2214.16,2217.93,2210.95,2212.62,519
1704668400,2212.62,2213.58,2205.41,2209.62,787
1704672000,2209.62,2221.78,2208.39,2218.8,781
1704675600,2218.8,2224.55,2218.69,2221.46,665
1704679200,2221.46,2223.92,2214.49,2217.99,936
1704682800,2217.99,2233.89,2215.42,2231.08,815
1704686400,2231.08,2234.78,2226.54,2229.3,538
1704690000,2229.3,2241.59,2229.25,2240.33,983
1704693600,2240.33,2251.13,2239.63,2247.54,874
1704697200,2247.54,2254.22,2243.9,2251.74,771
1704700800,2251.74,2270,2250.64,2265.73,852
1704704400,2265.73,2273.02,2261.87,2268.91,720
1704708000,2268.91,2285.68,2267.82,2281.49,964
1704711600,2281.49,2290.63,2279.69,2286.37,659
1704715200,2286.37,2308.66,2285.03,2304.07,978
1704718800,2304.07,2316.55,2302.01,2313.14,943
1704722400,2313.14,2320.41,2312.95,2316.82,508
1704726000,2316.82,2328.51,2312.34,2326.14,587
1704729600,2326.14,2339.01,2325.57,2334.58,516
1704733200,2334.58,2343.48,2332.6,2340.89,702
1704736800,2340.89,2350.56,2337.17,2350.35,949
1704740400,2350.35,2361.91,2346.31,2359.37,922
1704744000,2359.37,2375.55,2354.7,2371,738
1704747600,2371,2378.03,2368.45,2374.89,742
1704751200,2374.89,2378.94,2370.32,2374.32,830
1704754800,2374.32,2388.25,2370.08,2383.49,959
1704758400,2383.49,2388.47,2383.11,2385.06,991
1704762000,2385.06,2388.38,2382.47,2386.08,525
1704765600,2386.08,2393.6,2383.54,2389.55,546
1704769200,2389.55,2392.02,2383.6,2386.2,949
1704772800,2386.2,2395.64,2382.15,2392.84,977
1704776400,2392.84,2393.28,2390.41,2390.72,629
1704780000,2390.72,2394.57,2380.07,2383.96,687
1704783600,2383.96,2387.16,2377.78,2381.84,675
1704787200,2381.84,2382.61,2375.59,2376.01,815
1704790800,2376.01,2380.42,2370.55,2374.85,775
1704794400,2374.85,2378.58,2365.15,2367.82,915
1704798000,2367.82,2369.51,2359.45,2361.38,811
1704801600,2361.38,2363.56,2355.14,2357.29,758
1704805200,2357.29,2361.03,2344.25,2347.89,905
1704808800,2347.89,2350.95,2339.59,2341.1,854
1704812400,2341.1,2342.49,2327.07,2327.84,571
1704816000,2327.84,2330.79,2313.3,2316.77,901
1704819600,2316.77,2317.22,2303.75,2307.62,525
1704823200,2307.62,2308.19,2294.47,2295.74,580
1704826800,2295.74,2297.32,2284.99,2287.64,849
1704830400,2287.64,2288.91,2280.75,2281.93,745
1704834000,2281.93,2283.66,2274.43,2274.9,745
1704837600,2274.9,2276.15,2261.84,2265.69,631
1704841200,2265.69,2265.84,2248.36,2250.46,661
1704844800,2250.46,2252.47,2240.84,2244.22,646
1704848400,2244.22,2245.28,2241.64,2243.21,645
1704852000,2243.21,2243.8,2226.15,2229.92,533
1704855600,2229.92,2231.8,2225.64,2228.61,502
1704859200,2228.61,2229,2222.17,2224.17,953
1704862800,2224.17,2225.38,2214.5,2214.98,984
1704866400,2214.98,2218.9,2210.91,2214.75,922
1704870000,2214.75,2214.97,2204.52,2208.05,898
1704873600,2208.05,2208.08,2203.61,2207.04,901
1704877200,2207.04,2214.14,2204.16,2213.44,798
1704880800,2213.44,2213.73,2206.98,2208.02,881
1704884400,2208.02,2215.8,2207.71,2213.81,781
1704888000,2213.81,2214.17,2207.04,2210.38,538
1704891600,2210.38,2222.36,2207.24,2219.26,921
1704895200,2219.26,2225.93,2216.84,2223.18,946
1704898800,2223.18,2229.36,2222.49,2226.56,518
1704902400,2226.56,2235.85,2222.41,2233,693
1704906000,2233,2240.33,2230.63,2235.96,686
1704909600,2235.96,2253.28,2232.19,2251.58,881
1704913200,2251.58,2252.33,2249.16,2250.65,879
1704916800,2250.65,2264.89,2250.08,2263.47,703
1704920400,2263.47,2273.79,2262.27,2269.52,793
1704924000,2269.52,2281.18,2265.06,2276.98,563
1704927600,2276.98,2293.96,2273.61,2291.91,691
1704931200,2291.91,2303.04,2291.65,2299.51,741
1704934800,2299.51,2310.95,2299.49,2307.35,740
1704938400,2307.35,2315.31,2305.74,2314.81,558
1704942000,2314.81,2331.8,2312.41,2329.17,941
1704945600,2329.17,2338.11,2329.1,2337.18,891
1704949200,2337.18,2342.81,2335.19,2341.94,936
1704952800,2341.94,2352.46,2341.77,2351.59,750
1704956400,2351.59,2364.04,2347.39,2360.39,780
1704960000,2360.39,2373.19,2355.87,2368.75,932
1704963600,2368.75,2371.76,2367.71,2371.46,532
1704967200,2371.46,2379.09,2367.2,2378.05,735
1704970800,2378.05,2385.07,2375.32,2383.4,972
1704974400,2383.4,2384.32,2377.49,2381.46,517
1704978000,2381.46,2390.17,2380.94,2387.09,629
1704981600,2387.09,2398.37,2383.71,2393.97,593
1704985200,2393.97,2395.29,2390.14,2393.43,621
1704988800,2393.43,2396.55,2385.17,2387.62,786
1704992400,2387.62,2395.66,2386.48,2390.99,831
1704996000,2390.99,2394.48,2381.25,2385.26,712
1704999600,2385.26,2386.26,2375.15,2379.32,811
1705003200,2379.32,2383.29,2375.33,2381.77,843
1705006800,2381.77,2386.06,2374.23,2374.3,764
1705010400,2374.3,2376.55,2365.33,2365.89,838
1705014000,2365.89,2369.23,2356.11,2358.93,835
1705017600,2358.93,2362.11,2349.86,2351.46,789
1705021200,2351.46,2351.53,2347.62,2349.18,554
1705024800,2349.18,2352.84,2340.62,2340.68,533
1705028400,2340.68,2341.27,2323.28,2325.7,922
1705032000,2325.7,2326.97,2313.84,2314.15,837
1705035600,2314.15,2316,2309.85,2312.87,875
1705039200,2312.87,2313.6,2302.02,2304.08,730
1705042800,2304.08,2308.24,2285.25,2287.97,659
1705046400,2287.97,2288.15,2279.14,2279.99,706
1705050000,2279.99,2283.5,2275.18,2275.95,906
1705053600,2275.95,2279.42,2261.02,2265.13,679
1705057200,2265.13,2265.72,2254.56,2257.51,655
1705060800,2257.51,2259.42,2247.63,2251.45,992
1705064400,2251.45,2254.22,2239.79,2243.72,855
1705068000,2243.72,2247.81,2227.15,2230.71,781
1705071600,2230.71,2234.18,2220,2224.07,760
1705075200,2224.07,2227.67,2217.53,2221.9,722
1705078800,2221.9,2222.83,2213.2,2214.26,934
1705082400,2214.26,2214.76,2212.52,2212.92,886
1705086000,2212.92,2216.95,2212.81,2213.31,942
1705089600,2213.31,2215.55,2206.52,2210.26,734
1705093200,2210.26,2211.08,2207.94,2208.53,826
1705096800,2208.53,2210.98,2205.17,2206.27,939
1705100400,2206.27,2214.77,2204.39,2213.24,870
1705104000,2213.24,2219.15,2212.74,2216.58,673
1705107600,2216.58,2217.55,2212.62,2213.52,561
1705111200,2213.52,2226.48,2212.35,2225.29,621
1705114800,2225.29,2228.28,2221.25,2224.51,732
1705118400,2224.51,2233.46,2221.3,2232.78,641
1705122000,2232.78,2240.96,2232.21,2236.66,861
1705125600,2236.66,2252.39,2233.92,2249.78,715
1705129200,2249.78,2261.29,2245.9,2257.79,920
1705132800,2257.79,2266.14,2257.45,2261.94,917
1705136400,2261.94,2274.68,2260.75,2273.46,683
1705140000,2273.46,2281.86,2271.13,2279.77,732
1705143600,2279.77,2294.04,2279.28,2292.61,691
1705147200,2292.61,2306.46,2292.3,2303.3,648
1705150800,2303.3,2313.72,2302.02,2310.73,520
1705154400,2310.73,2323.1,2309.91,2319.81,862
1705158000,2319.81,2329.81,2318.67,2326.27,514
1705161600,2326.27,2343.36,2322.86,2339.62,650
1705165200,2339.62,2343.81,2336.19,2340.46,774
1705168800,2340.46,2358.4,2335.98,2357.22,850
1705172400,2357.22,2366.68,2355.26,2363.39,663
1705176000,2363.39,2374.72,2363.19,2370.13,892
1705179600,2370.13,2377.06,2367.59,2376.56,973
1705183200,2376.56,2377.68,2373.4,2376.58,562
1705186800,2376.58,2382.78,2375.18,2382.01,573
1705190400,2382.01,2389.19,2380.58,2387.54,826
1705194000,2387.54,2387.67,2382.39,2386,599
1705197600,2386,2393.63,2385.8,2388.93,504
1705201200,2388.93,2390.96,2382.42,2386,674
1705204800,2386,2392.37,2384.23,2389.03,906
1705208400,2389.03,2392.96,2386.08,2390.51,769
1705212000,2390.51,2393.7,2384.02,2387.5,668
1705215600,2387.5,2387.84,2380.11,2384.33,724
1705219200,2384.33,2386.98,2373.77,2377.02,687
1705222800,2377.02,2377.65,2367.17,2368.73,928
1705226400,2368.73,2371.7,2364.16,2368.72,630
1705230000,2368.72,2369.08,2356.75,2358.02,609
1705233600,2358.02,2360.28,2352.9,2356.72,660
1705237200,2356.72,2359.52,2338.12,2340.62,934
1705240800,2340.62,2340.65,2329.07,2332.67,962
1705244400,2332.67,2335.25,2320.15,2324.46,736
1705248000,2324.46,2325.13,2316.95,2318.32,971
1705251600,2318.32,2322.09,2307.99,2308.97,658
1705255200,2308.97,2311.21,2299.78,2302.77,560
1705258800,2302.77,2305.98,2283,2286.31,863
1705262400,2286.31,2289.56,2275.79,2278.73,819
1705266000,2278.73,2281.96,2270.24,2273.04,563
1705269600,2273.04,2276.02,2260.17,2263.58,705
1705273200,2263.58,2266.13,2255.48,2258.46,871
1705276800,2258.46,2258.98,2247.35,2247.36,509
1705280400,2247.36,2249.29,2241.25,2244.01,987
1705284000,2244.01,2245.43,2230.88,2232.44,925
1705287600,2232.44,2233.44,2223.04,2226.86,803
1705291200,2226.86,2230.55,2215.57,2218.31,555
1705294800,2218.31,2224.81,2218.22,2222.35,744
1705298400,2222.35,2226.49,2208.66,2212.06,836
1705302000,2212.06,2213.75,2210.37,2212.71,876
1705305600,2212.71,2214.96,2206.06,2207.84,799
1705309200,2207.84,2211.23,2206.17,2206.7,832
1705312800,2206.7,2208.82,2202.49,2207.72,798
1705316400,2207.72,2218.51,2206.23,2215.1,676
1705320000,2215.1,2218.04,2214.05,2216.27,905
1705323600,2216.27,2217.67,2213.98,2216.2,671
1705327200,2216.2,2218.85,2215.21,2217.59,660
1705330800,2217.59,2226.18,2216.88,2223.77,990
1705334400,2223.77,2234.98,2221.46,2231.82,892
1705338000,2231.82,2237.41,2227.61,2236.69,960
1705341600,2236.69,2253.15,2233.85,2249.3,851
1705345200,2249.3,2257.67,2248.26,2256.48,515
1705348800,2256.48,2266.83,2253.09,2266.44,844
1705352400,2266.44,2272.12,2266.19,2269.81,818
1705356000,2269.81,2285.37,2265.91,2282.14,972
1705359600,2282.14,2290.88,2278.26,2290.53,938
1705363200,2290.53,2301.27,2288.93,2300.36,543
1705366800,2300.36,2306.57,2298.41,2306.02,760
1705370400,2306.02,2318.02,2305.46,2316.38,728
1705374000,2316.38,2333.43,2312.94,2330.8,830
1705377600,2330.8,2342.65,2327.04,2339.93,530
1705381200,2339.93,2346.29,2338.44,2342.88,680
1705384800,2342.88,2353.3,2340.85,2351.56,672
1705388400,2351.56,2361.38,2348.83,2357.78,662
1705392000,2357.78,2366.09,2356.5,2363.69,771
1705395600,2363.69,2374.27,2362.38,2374.13,745
1705399200,2374.13,2384.52,2369.91,2380.17,869
1705402800,2380.17,2385.86,2375.69,2382.3,996
1705406400,2382.3,2385.33,2381.26,2383.18,725
1705410000,2383.18,2387.72,2380.93,2386.24,987
1705413600,2386.24,2392,2382.5,2389.75,931
1705417200,2389.75,2392.97,2381.4,2385.78,704
1705420800,2385.78,2393.19,2383.53,2391.71,662
1705424400,2391.71,2391.89,2389.35,2390.79,680
1705428000,2390.79,2394.88,2382.51,2387.02,851
1705431600,2387.02,2387.59,2377.96,2382.15,903
1705435200,2382.15,2384.73,2378.83,2381.47,992
1705438800,2381.47,2385.66,2368.14,2371.22,938
1705442400,2371.22,2373.44,2368.38,2368.76,591
1705446000,2368.76,2369.99,2358.73,2363.06,843
1705449600,2363.06,2366.69,2350.28,2350.97,603
1705453200,2350.97,2354.87,2345.02,2348.38,857
1705456800,2348.38,2349.19,2337.29,2338.38,634
1705460400,2338.38,2342.51,2320.57,2324.95,540
1705464000,2324.95,2325.55,2315.33,2318.89,843
1705467600,2318.89,2323.38,2304.47,2306.56,832
1705471200,2306.56,2309.25,2296.52,2297.52,579
1705474800,2297.52,2301.95,2288.18,2288.94,961
1705478400,2288.94,2292.69,2281.29,2283.52,746
1705482000,2283.52,2287.64,2270.77,2271.52,959
1705485600,2271.52,2273.53,2264.81,2267.97,836
1705489200,2267.97,2272.32,2251.1,2251.4,967
1705492800,2251.4,2253.74,2245.79,2249.9,942
1705496400,2249.9,2253.78,2234.88,2237.53,637
1705500000,2237.53,2241.45,2231.85,2234.31,740
1705503600,2234.31,2234.52,2225.05,2227.39,669
1705507200,2227.39,2231.39,2222.1,2222.28,664
1705510800,2222.28,2222.43,2210.12,2213.45,641
1705514400,2213.45,2214.57,2211.28,2214.04,526
1705518000,2214.04,2218.1,2207.33,2207.99,709
1705521600,2207.99,2215.72,2205.84,2211.39,540
1705525200,2211.39,2212.61,2210,2210.89,618
1705528800,2210.89,2213.25,2207.33,2210.16,784
1705532400,2210.16,2212.81,2209.35,2211.78,681
1705536000,2211.78,2218.16,2208.41,2214.79,850
1705539600,2214.79,2220.03,2212.72,2216.41,532
1705543200,2216.41,2224.98,2213.5,2224.93,895
1705546800,2224.93,2233.86,2224.58,2231.6,773
1705550400,2231.6,2234.93,2228.7,2229.6,565
1705554000,2229.6,2241.22,2228.92,2237.68,977
1705557600,2237.68,2247.37,2237.01,2246.07,659
1705561200,2246.07,2258.41,2245,2255.83,569
1705564800,2255.83,2266.09,2251.88,2264.84,513
1705568400,2264.84,2276.18,2263.53,2274.65,886
1705572000,2274.65,2283.25,2273.17,2280.13,836
1705575600,2280.13,2293.11,2278.3,2292.3,984
1705579200,2292.3,2302.23,2290.11,2301.82,910
1705582800,2301.82,2316.23,2298.62,2313.92,868
1705586400,2313.92,2323.82,2309.89,2319.63,721
1705590000,2319.63,2333.75,2317.77,2331.24,596
1705593600,2331.24,2341.84,2330.43,2338.48,662
1705597200,2338.48,2343.98,2335.12,2341.19,509
1705600800,2341.19,2361.34,2340.54,2357.33,926
1705604400,2357.33,2361,2354.04,2355.95,628
1705608000,2355.95,2368.53,2352.42,2365.54,892
1705611600,2365.54,2376.06,2361.18,2374.45,983
1705615200,2374.45,2380.45,2373.8,2375.96,685
1705618800,2375.96,2384.92,2371.59,2382.54,580
1705622400,2382.54,2389.61,2381.65,2387.74,909
1705626000,2387.74,2389.94,2384,2387.87,869
1705629600,2387.87,2394.37,2385.28,2391.14,969
1705633200,2391.14,2393.11,2388.56,2390.83,984
1705636800,2390.83,2396.19,2386.08,2393.93,939
1705640400,2393.93,2396.17,2388.22,2389.58,614
1705644000,2389.58,2390.35,2385.02,2386.23,646
1705647600,2386.23,2390.12,2380.49,2382.56,821
1705651200,2382.56,2387.04,2380.2,2380.99,787
1705654800,2380.99,2384.52,2372.14,2375.17,710
1705658400,2375.17,2379.54,2365.21,2366.08,501
1705662000,2366.08,2366.38,2362.86,2363.95,995
1705665600,2363.95,2367.79,2351.12,2353.34,944
1705669200,2353.34,2358.04,2344.8,2349.11,648
1705672800,2349.11,2349.36,2334.61,2335.94,800
1705676400,2335.94,2336.19,2322.64,2327.1,799
1705680000,2327.1,2331.24,2315.87,2316.61,807
1705683600,2316.61,2317.1,2305.38,2308.84,641
1705687200,2308.84,2311.8,2295.18,2296.56,654
1705690800,2296.56,2299,2292.77,2293.86,694
1705694400,2293.86,2295.11,2277.02,2277.42,737
1705698000,2277.42,2277.5,2273.86,2275.32,533
1705701600,2275.32,2278.01,2260.26,2260.59,967
1705705200,2260.59,2263.65,2254.15,2255.06,685
1705708800,2255.06,2259.36,2247.62,2251.57,834
1705712400,2251.57,2253.37,2240.25,2244.08,953
1705716000,2244.08,2247.58,2231.6,2235.19,675
1705719600,2235.19,2237.87,2226.01,2229.06,658
1705723200,2229.06,2231.55,2216.22,2217.59,859
1705726800,2217.59,2223.29,2213.3,2219.1,660
1705730400,2219.1,2219.28,2209.69,2211.39,999
1705734000,2211.39,2214.11,2207.47,2213.26,655
1705737600,2213.26,2213.66,2208.02,2212.31,999
1705741200,2212.31,2212.98,2207.3,2211.09,988
1705744800,2211.09,2215.66,2210.26,2214.54,998
1705748400,2214.54,2217.58,2213.49,2214.28,762
1705752000,2214.28,2217.83,2211.86,2215.64,732
1705755600,2215.64,2219.93,2214.52,2215.6,845
1705759200,2215.6,2221.38,2214.45,2219.89,573
1705762800,2219.89,2232.88,2216.75,2228.75,764
1705766400,2228.75,2232.04,2226.39,2231.87,926
1705770000,2231.87,2242.14,2231.22,2239.62,990
1705773600,2239.62,2248.08,2238.88,2246.58,566
1705777200,2246.58,2253.04,2243.93,2252.97,952
1705780800,2252.97,2267.53,2248.68,2264.65,946
1705784400,2264.65,2277.86,2264.57,2275.6,928
1705788000,2275.6,2282.43,2274.47,2277.99,556
1705791600,2277.99,2295.05,2277.79,2291.56,901
1705795200,2291.56,2307.83,2289.15,2304.1,557
1705798800,2304.1,2311.86,2301.48,2307.4,970
1705802400,2307.4,2325.4,2303.43,2321.5,633
1705806000,2321.5,2326.7,2318.21,2325.12,584
1705809600,2325.12,2334.82,2323.56,2333.06,695
1705813200,2333.06,2343.74,2328.63,2342.52,879
1705816800,2342.52,2354.96,2340.31,2354.33,668
1705820400,2354.33,2362.89,2351.52,2360.13,504
1705824000,2360.13,2364.42,2355.89,2364.35,552
1705827600,2364.35,2378.8,2362.13,2374.44,949
1705831200,2374.44,2374.87,2370.26,2374.43,708
1705834800,2374.43,2388.53,2373.76,2385.83,518
1705838400,2385.83,2390.81,2385.58,2389.01,690
1705842000,2389.01,2390.14,2386.48,2389.27,523
1705845600,2389.27,2392.24,2388.03,2391.61,852
1705849200,2391.61,2393.41,2384.11,2388.76,663
1705852800,2388.76,2389.12,2382.78,2386.19,539
1705856400,2386.19,2387.34,2384.17,2384.52,733
1705860000,2384.52,2389.97,2381.21,2385.21,537
1705863600,2385.21,2389.19,2379.45,2380.27,771
1705867200,2380.27,2382.12,2373.95,2376.53,962
1705870800,2376.53,2379.24,2368.33,2369.08,932
1705874400,2369.08,2371.43,2360.81,2362.52,615
1705878000,2362.52,2366.5,2358.55,2362.31,637
1705881600,2362.31,2362.96,2348.54,2350.17,620
1705885200,2350.17,2354.51,2340.47,2342.17,837
1705888800,2342.17,2346.78,2332.66,2335.48,960
1705892400,2335.48,2335.57,2322.48,2324.59,756
1705896000,2324.59,2326.82,2316.2,2319.87,786
1705899600,2319.87,2322.12,2306.63,2307.28,803
1705903200,2307.28,2309.06,2298.18,2301.73,797
1705906800,2301.73,2303.37,2289.77,2294.26,695
1705910400,2294.26,2296.39,2276.84,2279.09,787
1705914000,2279.09,2281.27,2269.12,2272.21,856
1705917600,2272.21,2273.56,2267.96,2267.99,803
1705921200,2267.99,2269.59,2250.73,2255.14,857
1705924800,2255.14,2257.66,2243.1,2245.4,694
1705928400,2245.4,2249.79,2234.79,2237.44,863
1705932000,2237.44,2238.18,2234.06,2235.28,777
